#chrom	chromStart	chromEnd	name	strand	protAltShortNames	geneName	geneSynonyms
chr1	203097969	203135025	P30542-1	+		ADORA1	
chr1	203137789	203144883	Q13203	-		MYBPH	
chr1	203148575	203155751	P36222	-	CGP-39; GP-39; hCGP-39	CHI3L1	
chr1	203186019	203198764	Q13231-1	-		CHIT1	
chr1	203274734	203276563	P78543	+		BTG2	PC3
chr1	203311473	203317398	Q06828	-	KSPG fibromodulin	FMOD	FM; SLRR2E
chr1	203452312	203456006	P51888	+		PRELP	SLRR2A
chr1	203465133	203472845	Q9UBM4	+		OPTC	OPT
chr1	203652333	203708979	P23634-1	+		ATP2B4	ATP2B2; MXRA1
chr1	203734693	203743806	Q8IWV1-1	+		LAX1	LAX
chr1	203766650	203769587	P86452	+		ZBED6	
chr1	203786198	203821524	O75152	+		ZC3H11A	KIAA0663; ZC3HDC11A
chr1	203830787	203839057	P62304	+	Sm-E; SmE	SNRPE	
chr1	204082043	204095259	Q9UN79	+		SOX13	
chr1	204101314	204120980	Q9NVF9-1	-		ETNK2	EKI2
chr1	204124146	204135421	P00797-1	-		REN	
chr1	204159614	204162004	Q15726	-		KISS1	
chr1	204167588	204183034	Q6ZVE7	-		GOLT1A	GOT1B
chr1	204192600	204242855	Q9Y2H5	-	PEPP-3	PLEKHA6	KIAA0969; PEPP3
chr1	204375222	204380539	Q5SWA1	-		PPP1R15B	
chr1	204393982	204438930	O00750	-		PIK3C2B	
chr1	204494646	204518807	O15151-1	+		MDM4	MDMX
chr1	204586981	204589120	O75325	-		LRRN2	GAC1; LRRN5
chr1	204913443	204978686	O94856-1	+		NFASC	KIAA0756
chr1	204981923	204985664	O94856-1	+		NFASC	KIAA0756
chr1	205022313	205042890	Q02246	+	TAX-1	CNTN2	AXT; TAG1; TAX1
chr1	205052683	205053448	Q6P7N7	-		TMEM81	
chr1	205057917	205091001	Q15291-1	-		RBBP5	RBQ3
chr1	205116688	205180663	Q6XUX3-1	-	Dusty PK; SgK496	DSTYK	KIAA0472; RIP5; RIPK5; SGK496
chr1	205197692	205241249	O75069-1	+		TMCC2	KIAA0481
chr1	205272580	205290756	Q9H093	-	SNARK	NUAK2	OMPHK2; SNARK
chr1	205306529	205312732	Q8IYD2	-	S-delta-E1	KLHDC8A	
chr1	205350788	205389664	Q68G75-1	-	CT50; LEMP-1	LEMD1	
chr1	205492301	205500503	Q07002-1	+		CDK18	PCTAIRE3; PCTK3
chr1	205538197	205569586	Q8N468-1	+		MFSD4A	MFSD4
chr1	205585676	205593010	P28324-1	-	SAP-1; SRF accessory protein 1	ELK4	SAP1
chr1	205628364	205633784	Q96JT2	-		SLC45A3	PCANAP6; PRST
chr1	205687410	205719101	Q9H1E3-1	-		NUCKS1	NUCKS
chr1	205739472	205744084	O14966-1	-		RAB29	RAB7L1
chr1	205760663	205779569	Q8IVJ1	-		SLC41A1	
chr1	205797750	205819200	Q6GTS8-1	-		PM20D1	
chr1	205884310	205904948	Q7LBE3-1	-		SLC26A9	
chr1	206139304	206154048	Q5TYM5-1	+	LMP1-induced protein; LMPIP	FAM72A	UGENE
chr1	206224440	206231139	P47901	+		AVPR1B	AVPR3; VPR3
chr1	206239381	206243502	Q6ZWK4	-		C1orf186	
chr1	206317576	206331182	P14091-3	+		CTSE	
chr1	206516200	206579954	P0DJJ0	+		SRGAP2C	SRGAP2P1
chr1	206516200	206579954	P0DMP2	+		SRGAP2B	SRGAP2P2
chr1	206516200	206634762	O75044	+		SRGAP2	ARHGAP34; FNBP2; KIAA0456; SRGAP2A
chr1	206646570	206669475	Q14164-1	+	IKK-i	IKBKE	IKKE; IKKI; KIAA0151
chr1	206680935	206760307	Q8WWW0-1	+	RAPL	RASSF5	NORE1; RAPL
chr1	206765109	206785695	P41214-1	-		EIF2D	HCA56; LGTN
chr1	206809048	206822307	O43781-1	+	REDK	DYRK3	
chr1	206858574	206906060	P49137-1	+		MAPKAPK2	
chr1	206941983	206945780	P22301	-	CSIF	IL10	
chr1	207010007	207015964	Q9UHD0-1	+		IL19	ZMDA1
chr1	207039197	207041906	Q9NYY1-1	+		IL20	ZCYTO10
chr1	207071177	207076401	Q13007-1	+	MDA-7	IL24	MDA7; ST16
chr1	207078366	207095199	O60667-1	-		FCMR	FAIM3; TOSO
chr1	207103665	207113876	P01833	-		PIGR	
chr1	207131863	207140430	Q8WWV6-1	-		FCAMR	
chr1	207195305	207200943	Q9BW04-1	-		SARG	C1orf116
chr1	207222367	207224375	Q5VVQ6-1	-	HIN-7; HsHIN7	YOD1	DUBA8; HIN7; OTUD2
chr1	207228062	207245713	O60825-1	+		PFKFB2	
chr1	207262876	207273271	P20851-1	+		C4BPB	
chr1	207286370	207318059	P04003	+	PRP	C4BPA	C4BP
chr1	207495110	207532952	P08174-1	+		CD55	CR; DAF
chr1	207627763	207658896	P20023-1	+	EBV receptor	CR2	C3DR
chr1	207669612	207812751	P17927	+		CR1	C3BR
chr1	207818578	207897027	Q2VPA4-1	+		CR1L	
chr1	207925557	207963646	P15529-1	+		CD46	MCP; MIC10
chr1	208061085	208084425	P28906-1	-		CD34	
chr1	208200590	208391267	O75051-1	-		PLXNA2	KIAA0463; OCT; PLXN2
chr1	209768328	209786217	Q96NX5-1	+	CaM kinase IG; CaM-KI gamma; CaMKI gamma; CaMKIG; CLICK III	CAMK1G	CLICK3; VWS1
chr1	209788618	209824289	Q13751	-		LAMB3	LAMNB1
chr1	209849029	209849338	P27469	+		G0S2	
chr1	209878287	209907863	P28845	+	11-DH; 11-beta-HSD1	HSD11B1	HSD11; HSD11L; SDR26C1
chr1	209933384	209955490	Q9Y228-1	+		TRAF3IP3	T3JAM
chr1	209956172	209956979	Q96LT6	-		C1orf74	
chr1	209961767	209974758	O14896-1	-		IRF6	
chr1	210001408	210024789	Q68CQ4	+		DIEXF	C1orf107; DEF
chr1	210111609	210334384	Q8NB59-1	+	SytXIV	SYT14	
chr1	210411305	210415679	Q9NUC0	+		SERTAD4	
chr1	210522319	210847718	Q5VTY9-1	+	MART-2	HHAT	MART2; SKI1
chr1	210856625	211307287	O95259-1	-	EAG channel 1; h-eag; hEAG1	KCNH1	EAG; EAG1
chr1	211433457	211487107	Q9P2K3-1	+		RCOR3	KIAA1343
chr1	211526581	211546041	O00463-1	+		TRAF5	RNF84
chr1	211652380	211654757	Q7Z3Z2	-		RD3	C1orf36
chr1	211748732	211751954	Q9Y6M5	-		SLC30A1	ZNT1
chr1	211836770	211848821	P51955-1	-	NimA-related protein kinase 2	NEK2	NEK2A; NLK1
chr1	211923243	212002638	Q92604	-		LPGAT1	FAM34A; KIAA0205
chr1	212115168	212208779	Q9NVH2-1	-		INTS7	C1orf73
chr1	212209232	212276279	Q9NZJ0-1	+		DTL	CDT2; CDW1; DCAF2; L2DTL; RAMP
chr1	212459452	212534109	Q15172-1	+	PR61alpha	PPP2R5A	
chr1	212538559	212588099	Q9H813-1	-		TMEM206	C1orf75
chr1	212606285	212619345	Q9UMX5	+	SPUF protein	NENF	CIR2; SPUF
chr1	212788363	212792894	P18847-1	+		ATF3	
chr1	212798219	212800001	Q8IYT1	+		FAM71A	
chr1	212860135	212873104	Q9NR55	-		BATF3	SNFT
chr1	212911752	212965105	Q96IY1-1	-		NSL1	C1orf48
chr1	212965263	212988495	Q17R31-1	+		TATDN3	
chr1	213003586	213009491	Q537H7	-		SPATA45	C1orf227
chr1	213031144	213031408	Q8TAF5	-		FLVCR1-AS1	LQK1
chr1	213031794	213068629	Q9Y5Y0-1	+		FLVCR1	FLVCR
chr1	213124884	213161923	Q86V25-1	+		VASH2	VASHL
chr1	213168385	213189013	Q5VTE6-1	-		ANGEL2	KIAA0759L
chr1	213224746	213445974	Q96S38-1	+		RPS6KC1	RPK118
chr1	214169878	214209174	Q92786	+	PROX-1	PROX1	
chr1	214454597	214510124	Q9NRG4-1	+		SMYD2	KMT3C
chr1	214531267	214638146	Q15678	-		PTPN14	PEZ; PTPD2
chr1	215256728	215408485	O95069-1	+		KCNK2	TREK; TREK1
chr1	215741028	215793957	Q9Y597-1	+		KCTD3	
chr1	215799125	216595678	O75445-1	-		USH2A	
chr1	216680283	216896641	P62508-1	-		ESRRG	ERR3; ERRG2; KIAA0832; NR3B3
chr1	217604489	217804313	Q9NW75-1	-		GPATCH2	GPATC2
chr1	217804720	218036193	Q96L03	+		SPATA17	
chr1	218458658	218504430	Q9Y3B9	+		RRP15	KIAA0507
chr1	218520043	218614701	P61812-1	+	G-TSF	TGFB2	
chr1	219347232	219385067	Q5VWZ2-1	+		LYPLAL1	
chr1	220088793	220101782	Q6XR72-4	-		SLC30A10	ZNT10; ZNT8
chr1	220142150	220219730	P07814	-		EPRS	GLNS; PARS; QARS; QPRS
chr1	220232188	220253188	O95861-1	-	PIP	BPNT1	
chr1	220267558	220320974	Q9NSE4	+	IleRS	IARS2	
chr1	220324595	220445679	Q9H2M9-1	-	Rab3-GAP150	RAB3GAP2	KIAA0839
chr1	220702164	220835505	Q9P0L2-1	+	Par-1c; Par1c	MARK1	KIAA1477; MARK
chr1	220863744	220870070	Q9H7X2	+		C1orf115	
chr1	220921873	220955240	Q969Z3-1	+	MOSC domain-containing protein 2; Moco sulfurase C-terminal domain-containing protein 2	MARC2	MOSC2
chr1	220960286	220986757	Q5VT66-1	+	MOSC domain-containing protein 1; Moco sulfurase C-terminal domain-containing protein 1	MARC1	MOSC1
chr1	221053199	221058043	Q14774	+		HLX	HLX1
chr1	221507180	221509429	Q5VVS0	-		C1orf140	
chr1	221875756	221913086	Q9Y6W6-1	-	MAP kinase phosphatase 5; MKP-5	DUSP10	MKP5
chr1	222695945	222721386	Q6UWX4	-		HHIPL2	HHIP3; KIAA1822L
chr1	222732004	222761905	Q15573-1	-	TAFI48; TBP-associated factor 1A	TAF1A	
chr1	222791452	222838958	Q5JRA6-1	+		MIA3	KIAA0268; TANGO
chr1	222843237	222885659	Q96BJ3-1	-		AIDA	C1orf80
chr1	222889041	222906053	Q5VW32-1	+		BROX	BROFTI; C1orf58
chr1	222919887	222923397	A6PVY3-1	+		FAM177B	
chr1	223116165	223179311	Q96F81	+		DISP1	DISPA
chr1	223283799	223286373	O60602	-		TLR5	TIL3
chr1	223395536	223536767	Q5VX71-1	-		SUSD4	
chr1	223566817	223568686	Q8N715	+		CCDC185	C1orf65
chr1	223724359	223853348	A6NHC0	-	nCL-2	CAPN8	NCL2
chr1	223900342	223962556	P17655-1	+	CANP 2; M-calpain	CAPN2	CANPL2
chr1	223968557	224033364	Q13625-1	-	Bbp; 53BP2; p53-binding protein 2; p53BP2	TP53BP2	ASPP2; BBP
chr1	224301831	224345445	Q9NVF7-1	+		FBXO28	CENP-30; KIAA0483
chr1	224371038	224380177	O15121	+		DEGS1	DES1; MLD
chr1	224415330	224517829	O15381-1	-		NVL	
chr1	224544626	224563521	Q9P003-1	+		CNIH4	
chr1	224577539	224621807	Q9H7D7-1	-		WDR26	CDW2; MIP2
chr1	224804876	224927055	Q8TBE1	+		CNIH3	
chr1	225117356	225117536	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225140392	225156463	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225190605	225270354	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225328466	225440118	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225451962	225458568	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225460821	225519141	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225524967	225548384	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225564959	225586968	Q0VDD8-1	+		DNAH14	C1orf67
chr1	225591007	225611777	Q14739	-		LBR	
chr1	225685479	225840392	Q8N8S7-1	-		ENAH	MENA
chr1	225965642	225977058	P49458-1	+		SRP9	
chr1	226016430	226033045	P07099	+		EPHX1	EPHX; EPOX
chr1	226034743	226065280	O94886	-		TMEM63A	KIAA0489; KIAA0792
chr1	226074429	226076766	O75610	-		LEFTY1	LEFTB; LEFTYB
chr1	226108157	226111810	Q96C36	-		PYCR2	
chr1	226125143	226128840	O00292-1	-	TGF-beta-4	LEFTY2	EBAF; LEFTA; LEFTYA; TGFB4
chr1	226173005	226187013	Q6IQ49-1	-		SDE2	C1orf55
chr1	226252052	226259177	P84243	+		H3F3A; H3F3B	H3.3A; H3F3; H3.3B
chr1	226334313	226374376	Q9H3P7	-	GOCAP1; GOLPH1	ACBD3	GCP60; GOCAP1; GOLPH1
chr1	226411382	226413510	Q9H2W2-1	+	hMix	MIXL1	MIXL
chr1	226420204	226496840	Q5TKA1-1	-		LIN9	BARA; TGS
chr1	226549163	226595630	P09874	-	ARTD1; ADPRT 1	PARP1	ADPRT; PPOL
chr1	226736605	226789738	Q69YW2	+		STUM	C1orf95
chr1	226822374	226925159	P27987-1	-	IP3 3-kinase B; IP3K B; InsP 3-kinase B	ITPKB	
chr1	227069608	227083277	P49810-1	+		PSEN2	AD4; PS2; PSNL2; STM2
chr1	227149086	227174435	Q8NI60-1	+	Chaperone-ABC1-like	COQ8A	ADCK3; CABC1
chr1	227181971	227504883	Q5VT25-1	-	MRCK alpha; Myotonic dystrophy protein kinase-like alpha	CDC42BPA	KIAA0451
chr1	227838692	227843526	Q5SXM1	+		ZNF678	
chr1	227920095	227923112	Q9H9V9-1	-		JMJD4	
chr1	227923110	227968371	Q5SQN1-1	+		SNAP47	C1orf142; HEL170; SVAP1
chr1	228003417	228033906	A1L453	+		PRSS38	MPN2
chr1	228109221	228135588	O14904	-		WNT9A	WNT14
chr1	228194829	228247903	P56704-1	+		WNT3A	
chr1	228284815	228285711	P84077	+		ARF1	
chr1	228288834	228290928	Q9BU76-1	-		MMTAG2	C1orf35
chr1	228294463	228295961	Q7Z7F7-1	-		MRPL55	
chr1	228333213	228336395	Q16774-1	+		GUK1	GMK
chr1	228345459	228346776	Q5T442	+	Cx46.6; Cx47	GJC2	GJA12
chr1	228353517	228363211	Q5T440	+		IBA57	C1orf69
chr1	228399484	228566493	Q5VST9-1	+	Obscurin-MLCK	OBSCN	KIAA1556; KIAA1639
chr1	228400470	228401361	Q96MR7-1	-		OBSCN-AS1	C1orf145
chr1	228582408	228594262	Q96F44-1	-		TRIM11	RNF92
chr1	228595904	228602773	Q9Y577-1	-		TRIM17	RBCC; RNF16; TERF
chr1	228612618	228613026	Q16695	-		HIST3H3	H3FT
chr1	228645128	228645518	Q7L7L0	-		HIST3H2A	
chr1	228645830	228646208	Q8N257	+		HIST3H2BB	
chr1	228675189	228680975	Q5TA31	+	RACO-1	RNF187	
chr1	228871489	228879484	Q7L0Q8-1	+	WRCH-1	RHOU	ARHU; CDC42L1; G28K; WRCH1
chr1	229407086	229438721	P20338	+		RAB4A	RAB4
chr1	229440881	229441070	Q15513	+		SPHAR	
chr1	229460984	229478212	Q6IQ19-1	-		CCSAP	C1orf96; CSAP
chr1	229567248	229568862	P68133	-		ACTA1	ACTA
chr1	229577653	229643996	Q8WUM0	-		NUP133	
chr1	229653928	229694399	Q9NRK6	-	ABC transporter 10 protein; M-ABC2	ABCB10	
chr1	229730046	229750229	O75529-1	-	PAF65-beta	TAF5L	PAF65B
chr1	229763380	229795041	Q14146	+		URB2	KIAA0133
chr1	230203027	230415201	Q10471-1	+	GalNAc-T2; pp-GaNTase 2	GALNT2	
chr1	230459173	230561344	Q8N414	-		PGBD5	
chr1	230778352	230829136	Q14746-1	+		COG2	LDLC
chr1	230838889	230846596	P01019	-		AGT	SERPINA8
chr1	230883242	230937339	O14815-1	+	nCL-4	CAPN9	NCL4
chr1	230975600	231004258	Q9H425-1	-		C1orf198	
chr1	231042653	231114576	Q8NBP0-1	-		TTC13	
chr1	231114851	231133006	Q9H2C2	+		ARV1	
chr1	231155611	231175957	Q96GI7	-		FAM89A	C1orf153
chr1	231298715	231351183	Q6ZTA4-3	+		TRIM67	TNL
chr1	231360027	231376887	Q8NDD1-1	-		C1orf131	cPERP-A
chr1	231377124	231413285	O15228-1	+		GNPAT	DAPAT; DHAPAT
chr1	231471316	231473491	Q8IYI6	-		EXOC8	
chr1	231474129	231489104	Q9H040-1	+	DVC1; Spartan	SPRTN	C1orf124; DVC1
chr1	231502159	231557634	Q9GZT9-1	-	HIF-PH2; HIF-prolyl hydroxylase 2; HPH-2; PHD2	EGLN1	C1orf12
chr1	231664556	231700648	Q99598	+		TSNAX	TRAX
chr1	231762613	232172574	Q9NRI5-1	+		DISC1	KIAA0457
chr1	232534875	232651085	Q9P2F8-1	-		SIPA1L2	KIAA1389
chr1	232941195	232943910	Q9P2G4	+		MAP10	KIAA1383; MTR120
chr1	233086456	233113974	Q9BSD7	+		NTPCR	C1orf57
chr1	233120052	233431224	A6NKB5-1	-		PCNX2	KIAA0435; PCNXL2
chr1	233463774	233518454	Q5TCX8-1	+		MAP3K21	KIAA1804; MLK4
chr1	233749917	233807273	O00180	+		KCNK1	HOHO1; KCNO1; TWIK1
chr1	234350244	234458986	Q8IY50-1	+		SLC35F3	
chr1	234509464	234519561	Q5JTJ3-1	+		COA6	C1orf31
chr1	234527325	234614849	Q13395	-	TRP-185	TARBP1	TRM3; TRP185
chr1	234742885	234745240	Q7Z5L9-1	-		IRF2BP2	
chr1	235275381	235292030	Q15388	-		TOMM20	KIAA0016
chr1	235295030	235324541	P42696-1	-		RBM34	KIAA0117
chr1	235331842	235490234	Q4LE39-1	-	Sin3-associated polypeptide p180	ARID4B	BRCAA1; RBBP1L1; RBP1L1; SAP180
chr1	235498579	235506084	O95749-1	+		GGPS1	
chr1	235543364	235612074	Q15813-1	+		TBCE	
chr1	235613523	235667552	Q8NCR0-1	-		B3GALNT2	
chr1	235715411	235747138	P50150	-		GNG4	GNGT4
chr1	235826242	235993717	Q99698-1	-		LYST	CHS; CHS1
chr1	236141169	236228379	P14543-1	-		NID1	NID
chr1	236305922	236371455	O60478	+		GPR137B	TM7SF1
chr1	236381818	236445083	Q86YB8-1	-		ERO1B	ERO1LB
chr1	236557744	236645946	Q8WWZ3-1	+		EDARADD	
chr1	236689370	236711458	O00214-1	+	Po66-CBP; PCTA-1	LGALS8	
chr1	236714204	236767395	Q9H583	-		HEATR1	BAP28; UTP10
chr1	236849973	236925916	P35609-1	+		ACTN2	
chr1	236959003	237060941	Q99707-1	+	MS	MTR	
chr1	237167489	237167672	P0DM35	-		MT1HL1	
chr1	237205821	237995944	Q92736-1	+		RYR2	
chr1	238045724	238053935	Q12836	-	Zp-4	ZP4	ZPB
chr1	240070751	240072521	P20309	+		CHRM3	
chr1	240255409	240637451	Q9NZ56-1	+		FMN2	
chr1	240656271	240656775	Q9H772	-		GREM2	CKTSF1B2; DAND3; PRDC
chr1	240963949	241519076	P49802-1	-		RGS7	
chr1	241661130	241683022	P07954-1	-		FH	
chr1	241695744	241755452	O15229-1	+		KMO	
chr1	241757732	241803556	Q9H1Y3-1	-		OPN3	ECPN
chr1	241797100	241799068	P26374	-	REP-2	CHML	REP2
chr1	241815786	241964514	B1ANS9-1	+		WDR64	
chr1	242013727	242052899	Q9UQ84-1	+	hExoI	EXO1	EXOI; HEX1
chr1	242159467	242162310	Q9BXW4	-	MAP1A/MAP1B LC3 C	MAP1LC3C	
chr1	242253158	242687578	Q8N7P1-1	-		PLD5	
chr1	243289753	243388582	Q5SW79-1	-	KARP1-binding protein	CEP170	FAM68A; KAB; KIAA0470
chr1	243419475	243663084	Q86SQ7-1	+	hCCCAP	SDCCAG8	CCCAP; NPHP10
chr1	243668553	244006472	Q9Y243-1	-	PKB gamma	AKT3	PKBG
chr1	244217103	244218669	Q99592-1	+	TAZ-1	ZBTB18	RP58; TAZ1; ZNF238
chr1	244528002	244552368	Q5SVJ3-1	+		C1orf100	
chr1	244572890	244615119	P30520	-	L-type adenylosuccinate synthetase	ADSS	ADSS2
chr1	244624731	244803380	Q5SY80-1	+		CATSPERE	C1orf101
chr1	244816615	244869088	Q9BSY9-1	+		DESI2	C1orf121; FAM152A; PPPDE1
chr1	244999016	245006475	Q5RI15-1	+		COX20	FAM36A
chr1	245017754	245027609	Q00839-1	-	SAF-A	HNRNPU	HNRPU; SAFA; U21.1
chr1	245133424	245285247	Q5VUJ9-1	+		EFCAB2	
chr1	245318726	245865905	Q2KJY2-1	+		KIF26B	
chr1	245912867	246670519	Q9H7B4-1	-		SMYD3	ZMYND1; ZNFN3A1
chr1	246704335	246729440	Q9H5Q4	-	HCV NS5A-transactivated protein 5; h-mtTFB; h-mtTFB2; hTFB2M; mtTFB2	TFB2M	NS5ATP5
chr1	246754864	246829204	Q6PJW8-1	+		CNST	C1orf71
chr1	246887724	246930599	Q8NBX0	+		SCCPDH	
chr1	247004110	247081672	Q8WYP5-1	-		AHCTF1	ELYS; TMBS62
chr1	247150271	247171210	Q8IW36-4	-		ZNF695	
chr1	247200753	247241898	Q9BS34	-		ZNF670	
chr1	247263678	247267501	Q96BR6-1	-		ZNF669	
chr1	247274815	247275526	Q6ZS94	-		C1orf229	
chr1	247319870	247335179	Q15973-3	-		ZNF124	
chr1	247419373	247420444	Q7Z5H4	+	hGPCR26	VN1R5	V1RL5
chr1	247463823	247492880	Q96IT1-1	-		ZNF496	ZKSCAN17
chr1	247582096	247611803	Q96P20-1	+	CLR1.1	NLRP3	C1orf7; CIAS1; NALP3; PYPAF1
chr1	247614333	247615284	Q5JQS5	-		OR2B11	
chr1	247654429	247655389	A6NFC9	+		OR2W5	OR2W5P
chr1	247694853	247695813	Q8N628	-		OR2C3	OR2C4; OR2C5P
chr1	247712493	247737681	Q5JQS6-1	+		GCSAML	C1orf150
chr1	247751661	247752612	Q8NGZ5	+		OR2G2	
chr1	247768887	247769814	Q8NGZ4	+		OR2G3	
chr1	247835422	247836343	Q8NGZ3	-		OR13G1	
chr1	247875133	247876057	Q8NGZ6	-		OR6F1	
chr1	247920766	247921708	Q15619	-		OR1C1	
chr1	247978104	247979031	Q8NHC5	-		OR14A16	OR5AT1
chr1	248004232	248005198	Q8NGX0	-		OR11L1	
chr1	248020548	248039788	Q8NG06	+		TRIM58	
chr1	248058888	248059830	Q7Z3T1	+		OR2W3	OR2W3P; OR2W8P
chr1	248084319	248085255	A6NH00	+		OR2T8	OR2T8P
chr1	248112159	248113095	Q8NGY9	+		OR2L8	
chr1	248128633	248129638	Q8NG84	+		OR2AK2	OR2AK1P
chr1	248185249	248186185	Q8NG80	+		OR2L5	OR2L11
chr1	248201569	248202505	Q8NH16	+		OR2L2	OR2L12; OR2L4P
chr1	248223983	248224919	Q8NG85	+		OR2L3	
chr1	248262677	248263613	Q8N349	+		OR2L13	OR2L14
chr1	248308449	248309385	A3KFT3	+		OR2M5	OR2M5P
chr1	248343287	248344328	Q96R28	+		OR2M2	
chr1	248366369	248367305	Q8NG83	+		OR2M3	OR2M3P; OR2M6
chr1	248402230	248403163	Q96R27	+		OR2M4	
chr1	248436156	248437116	Q8NG76	-		OR2T33	
chr1	248457920	248458880	Q8NG77	-		OR2T12	
chr1	248486934	248487870	Q8NG81	-		OR2M7	
chr1	248512076	248513012	Q8NHC7	+		OR14C36	OR5BF1
chr1	248524882	248525926	Q8NH00	+		OR2T4	
chr1	248550909	248551833	Q8NHC8	+		OR2T6	OR2T6P; OR2T9
chr1	248569295	248570402	O43869	+	OR1-25	OR2T1	
chr1	248616098	248617070	Q6IF00	+		OR2T2	OR2T2P
chr1	248636651	248637605	Q8NH03	+		OR2T3	
chr1	248651889	248652834	Q6IEZ7	+		OR2T5	
chr1	248684947	248685895	Q5TZ20	+		OR2G6	
chr1	248721847	248722792	Q8NH02	-		OR2T29	
chr1	248737104	248738058	Q8NGX1	-		OR2T34	
chr1	248756133	248757069	Q8NGZ9	-		OR2T10	
chr1	248789481	248790429	Q8NH01	-		OR2T11	
chr1	248801590	248802559	Q8NGX2	-		OR2T35	
chr1	248813234	248814104	P0C7T2	-		OR2T7	OR2T7P
chr1	248813234	248814185	Q8NH04	-		OR2T27	
chr1	248844672	248845605	A6ND48	-		OR14I1	OR5BU1; OR5BU1P
chr1	248902914	248903151	Q6UX82	-		LYPD8	
chr1	249106101	249119134	Q7L8J4-1	-		SH3BP5L	KIAA1720
chr1	249141473	249142829	Q499Z4-1	+		ZNF672	
chr1	249144411	249152508	Q9BU19-1	-		ZNF692	
chr1	249208061	249212559	Q6P3X8-1	+		PGBD2	
chr2	41610	46385	Q1W6H9	-		FAM110C	
chr2	218813	263984	Q96HL8-1	-		SH3YL1	
chr2	264964	277301	P24666-1	+		ACP1	
chr2	280149	287835	Q6UX46-1	-	AUG-alpha	ALKAL2	FAM150B
chr2	669582	677345	Q96B42-1	-		TMEM18	
chr2	946682	1371243	Q9NY99-1	+	SYN5	SNTG2	
chr2	1418180	1546243	P07202-1	+		TPO	
chr2	1637978	1748227	Q92626-1	-		PXDN	KIAA0230; MG50; PRG2; VPO; VPO1
chr2	1795641	1983549	Q9UL68-1	-		MYT1L	KIAA1106
chr2	3193107	3381460	Q53HC9	-		EIPR1	TSSC1
chr2	3391394	3483229	Q8WVT3	+	TPR repeat protein 15; TTC-15	TRAPPC12	TRAMM; TTC15
chr2	3502736	3523258	Q9BV57-1	-	ARD; Fe-ARD; MTCBP-1; Sip-L	ADI1	MTCBP1
chr2	3593377	3605850	O60930	-		RNASEH1	RNH1
chr2	3623199	3628469	P62081	+		RPS7	
chr2	3651930	3691705	Q9BWP8-1	+	CL-K1	COLEC11	
chr2	3718693	3750150	Q8N6M5-1	+		ALLC	
chr2	5832853	5834176	P35716	+		SOX11	
chr2	6989983	7005827	Q5EBM0-1	-		CMPK2	
chr2	7017931	7036070	Q8WXG1	+		RSAD2	CIG5
chr2	7137057	7179888	P50876	+		RNF144A	KIAA0161; RNF144; UBCE7IP4
chr2	8822295	8823026	Q02363	+	bHLHb26	ID2	BHLHB26
chr2	8870852	8967223	Q9ULH0-1	-		KIDINS220	ARMS; KIAA1250
chr2	8998811	9143743	Q6ZWT7	-	LPAAT; Lyso-PA acyltransferase; LPEAT; Lyso-PE acyltransferase; O-acyltransferase domain-containing protein 2	MBOAT2	OACT2
chr2	9347233	9543453	O43150-1	+	PAG3; PAP	ASAP2	DDEF2; KIAA0400
chr2	9546965	9558826	O14713-1	-	ICAP-1	ITGB1BP1	ICAP1
chr2	9563902	9613143	Q9UKF6	+	CPSF 73 kDa subunit	CPSF3	CPSF73
chr2	9614695	9628455	Q2TAA2-1	+		IAH1	
chr2	9630308	9695734	P78536-1	-		ADAM17	CSVP; TACE
chr2	9725417	9770581	P27348	-		YWHAQ	
chr2	9983670	10074110	Q53T94-1	+	TAFI63; TBP-associated factor 1B	TAF1B	
chr2	10091962	10140832	Q9NZI5-1	+		GRHL1	LBP32; MGR; TFCP2L2
chr2	10183843	10192631	O14901-1	+	TGFB-inducible early growth response protein 2; TIEG-2	KLF11	FKLF; TIEG2
chr2	10198982	10220350	Q717R9	-		CYS1	
chr2	10262925	10269510	P31350-1	+		RRM2	RR2
chr2	10282009	10350720	Q96LS8	+		C2orf48	
chr2	10559883	10566944	P37235	+	VILIP-3	HPCAL1	BDR1
chr2	10580852	10585158	P11926	-		ODC1	
chr2	10712199	10829987	Q9BSC4-1	-		NOL10	
chr2	10862975	10923386	Q8NEY4-1	+		ATP6V1C2	
chr2	10924386	10952822	Q15084-1	-	ER protein 5; ERp5	PDIA6	ERP5; P5; TXNDC7
chr2	11052552	11054034	Q9H3M0	+		KCNF1	
chr2	11245746	11268923	Q8N2B8-1	-			
chr2	11273460	11284234	Q96LR7	+		C2orf50	
chr2	11295672	11317951	Q8N755-1	+		PQLC3	C2orf22
chr2	11323565	11484262	O75116	-	ROCK-II	ROCK2	KIAA0619
chr2	11586605	11606005	O75461-1	-		E2F6	
chr2	11696740	11780577	Q4ZG55-1	+		GREB1	KIAA0575
chr2	11798607	11810255	O95665	-		NTSR2	
